Employee ID,Name,Department,Salary
38672,Mohan Benner,Human Resources,55496
38673,Tomoyuki Sethi,Development,74582
38674,Danai Reistad,Development,59349
38675,Mong DasSarma,Development,57280
38676,Kendra Pashtan,Customer Service,69114
38678,Quingbo Warwick,Development,76105
38679,Zvonko Bael,Development,71479
38679,Zvonko Bael,Production,71479
38680,Xiaoqiang Kemmerer,Production,56641
38681,Mats Stasinski,Marketing,77789
38682,Karsten Molberg,Development,52771
38684,Remmert Krzyzanowski,Sales,91047
38685,Jordanka Borovoy,Sales,115949
38686,Aral Spinelli,Finance,84942
38687,Fumiyo Minakawa,Quality Management,52813
38688,Serap Panwar,Development,52967
38688,Serap Panwar,Production,52967
38689,King Hoogerwoord,Production,54699
38690,Ipke Schnabel,Sales,91581
38692,Huan Hebden,Production,44928
38693,Isaac Braccini,Finance,71438
38695,Gennady Riesenhuber,Development,62053
38696,Keiichiro Leppanen,Marketing,63071
38697,Hercules Warwick,Development,72917
38698,Tommaso Marwedel,Human Resources,66262
38699,Sudharsan Kakkad,Marketing,102285
38699,Sudharsan Kakkad,Sales,102285
38700,Deniz Figueira,Development,75430
38701,Kristian Irland,Development,107938
38703,Danny Demir,Development,75258
38704,Gay Bergere,Development,116414
38705,Elliott Ramsak,Marketing,60487
38706,Zeydy Gils,Development,68164
38707,Constantine Hitomi,Finance,98532
38708,Petter Radhakrishnan,Sales,105134
38709,Kasidit Luan,Development,63487
38709,Kasidit Luan,Production,63487
38710,Shimshon Papastamatiou,Sales,69294
38712,Sanjoy Lanphier,Development,91764
38713,Dmitry Kading,Production,61305
38714,Uri Thombley,Production,78643
38716,Toshimo Perin,Development,78257
38718,Aluzio Zolotykh,Production,75942
38719,Moty Beeson,Production,70377
38720,Kwan Khalil,Development,90529
38720,Kwan Khalil,Research,90529
38721,Rajmohan England,Production,58036
38722,Noritoshi Crooks,Customer Service,52007
38723,Morris Renear,Customer Service,61503
38725,Kersti Uchoa,Marketing,69491
38726,Emdad Seiwald,Development,70159
38727,Zorica Garnick,Development,55577
38728,Marl Genther,Human Resources,65254
38729,Jinya Nyrup,Development,69074
38730,Danco Radwan,Production,63063
38731,Ingmar VanScheik,Customer Service,101642
38731,Ingmar VanScheik,Sales,101642
38732,Sajjan Marwedel,Marketing,62477
38734,Gor Braunschweig,Customer Service,48923
38735,Giao Aseltine,Production,63848
38736,Xudong Ranum,Development,83359
38737,Owen Herbst,Customer Service,60812
38738,Mohd Kuszyk,Finance,61602
38739,Bedrich VanScheik,Customer Service,76623
38739,Bedrich VanScheik,Sales,76623
38740,Michaela Matzat,Sales,76693
38742,Sreenivas Perna,Production,69631
38743,Baruch Brender,Development,54709
38744,Richard DasSarma,Development,60659
38745,Ranga Middleton,Production,61657
38746,Saeko Salvesen,Production,95846
38747,Kenton Guerreiro,Development,64930
38747,Kenton Guerreiro,Customer Service,64930
38748,Turgut Puppe,Production,58980
38750,Thanasis Pesch,Customer Service,50804
38751,Anneli Nitsch,Development,70714
38752,Josyula Conde,Development,53070
38754,Hideo Radhakrishnan,Production,71322
38755,Harngdar Lalonde,Development,53757
38756,Jacopo Sichman,Development,82402
38757,Qingxiang Asrin,Finance,99130
38757,Qingxiang Asrin,Human Resources,99130
38758,Kerhong Antonakopoulos,Quality Management,72684
38759,Uwe Benzmuller,Development,79099
38760,Tristan Schwartzbauer,Human Resources,82424
38762,Mingsen Felder,Sales,73158
38763,Froduald Angelov,Sales,120441
38765,Nathalie Gini,Production,55979
38766,Sreenivas Wegerle,Sales,95775
38767,Ewing Keohane,Development,56948
38767,Ewing Keohane,Research,56948
38768,King Haddadi,Development,49444
38769,Pasqua Sethi,Production,55990
38771,Muneo Fontet,Sales,87872
38773,Florina Bergere,Development,87780
38774,Urs Chelton,Research,104919
38775,Mariangiola Zobel,Production,68881
38776,Foong Erol,Human Resources,96288
38776,Foong Erol,Finance,96288
38777,Qunsheng Kobuchi,Human Resources,47354
38778,Fumiko Srimani,Production,47344
38779,Sashi Dredge,Development,72461
38780,Kenroku Aloia,Customer Service,81717
38782,Udi Oskamp,Development,70112
38784,Guiseppe Smailagic,Research,66199
38785,Bogdan Piazza,Production,79699
38786,Cordelia Denna,Production,58981
38786,Cordelia Denna,Development,58981
38787,Shao Braunmuhl,Development,55446
38788,Ferdinand Stasinski,Human Resources,50877
38790,Boaz Poujol,Customer Service,73213
38791,Bingning Meszaros,Production,75820
38792,Hitomi Milicia,Marketing,107617
38794,Sham Randi,Human Resources,53800
38795,Claudi Gyimothy,Development,77137
38796,Theirry Ramras,Development,85335
38796,Theirry Ramras,Production,85335
38797,Mechthild Calkin,Quality Management,72661
38798,Shmuel Mikschl,Development,72529
38799,Weicheng Passino,Production,74487
38801,Jackson Weedon,Development,77904
38802,Macha Melton,Customer Service,49679
38803,Rayond Eterovic,Development,80451
38807,Kiyomitsu Shihab,Marketing,82276
38808,Akemi Danley,Development,61280
38809,Rildo Gelosh,Development,51187
38810,Pohua Roccetti,Sales,118503
38811,Noritoshi Swen,Production,63430
38813,Rosalie Quadeer,Research,44399
38813,Rosalie Quadeer,Development,44399
38814,Steen Janetzko,Production,60921
38815,Ebbe Staylopatis,Customer Service,55232
38816,Iara Acton,Development,66431
38817,Douadi Pashtan,Sales,86508
38819,Shaowei Barbanera,Quality Management,63614
38820,Denis Delgrossi,Quality Management,77305
38822,Susumu Chiodo,Finance,82811
38823,Jaana Staelin,Development,88731
38823,Jaana Staelin,Research,88731
38824,Shounak Rindone,Development,76229
38825,Atreye Jiang,Research,108407
38826,Paris Wrigley,Development,103900
38827,Syozo Erol,Production,90620
38828,Ronghao Baar,Customer Service,59206
38829,Anestis Staelin,Production,74554
38831,Miyeon Denny,Sales,82324
38832,Kerhong Klyachko,Quality Management,59869
38833,Shir Camurati,Sales,86350
38834,Hongzhu Farrel,Customer Service,59959
38834,Hongzhu Farrel,Production,59959
38835,Adel Serre,Development,80709
38836,Adit Baalen,Development,80547
38837,Tesuro Mondadori,Customer Service,69951
38839,Lunjin Kirkerud,Sales,92898
38840,Leaf Lunn,Production,84167
38842,Alper Mukaidono,Development,98130
38843,Mohammed Landherr,Development,70698
38844,Marsal Merle,Marketing,94325
38844,Marsal Merle,Human Resources,94325
38845,Ottavia Gopalakrishnan,Development,53370
38846,Hisao Szmurlo,Finance,94482
38847,Ugo Waterhouse,Development,84901
38848,Shalesh Fetvedt,Sales,85729
38849,Luigi Tokunaga,Production,78020
38851,Deborah Stassinopoulos,Development,77715
38852,Niranjan Lorys,Sales,76097
38855,Florian Koyama,Sales,88866
38856,Tse Broder,Human Resources,73611
38858,Brewster Preusig,Customer Service,70365
38859,Hiroyasu Assaf,Sales,106322
38860,Gully Boyle,Production,90919
38861,Pasqua Masand,Production,59830
38862,Kendra Fabrizio,Production,56648
38863,Olivera Falck,Development,63813
38863,Olivera Falck,Research,63813
38864,Vincent Gill,Development,55940
38866,Moss Bojadziev,Development,44084
38868,Tsuneo Motley,Marketing,89875
38869,Zongyan Brizzi,Production,73988
38870,Jiafu Rijsenbrij,Development,54237
38871,Maris Oppitz,Development,65360
38872,Nakhoon Cyre,Human Resources,74518
38873,Krisda Byoun,Customer Service,57184
38873,Krisda Byoun,Production,57184
38874,Shahar Bernick,Customer Service,47869
38875,Shigeichiro Pocchiola,Production,47238
38877,Guadalupe Pollock,Development,60136
38878,Hauke Champarnaud,Sales,101340
38879,Tsz Morton,Quality Management,82663
38881,Arco Kroll,Development,66437
38882,Aemilian Gimarc,Customer Service,70883
38882,Aemilian Gimarc,Production,70883
38883,Bartek Tanemo,Sales,71631
38884,Arne Dratva,Research,63164
38885,Adit Senzako,Development,76273
38886,Dietrich Terkki,Marketing,82443
38889,Yuuichi Hofting,Development,79580
38890,Mohit Mellouli,Sales,111791
38891,Elvia Backhouse,Research,54134
38891,Elvia Backhouse,Development,54134
38892,Khoa Ghazalie,Development,67934
38893,Shay Czap,Customer Service,78272
38894,Martijn Schach,Sales,86097
38895,Alair Mapelli,Human Resources,52057
38896,Mayuri Ratnakar,Research,60203
38898,Quingbo Perng,Customer Service,60236
38899,Cristinel Veldwijk,Human Resources,49209
38900,Fabrizio Thiria,Finance,69967
38902,Aruna Otillio,Sales,84425
38904,Surveyors Ghelli,Research,46187
38905,Arnould Pearson,Development,64191
38906,Peternela Chleq,Development,72544
38907,Sverrir Kolvik,Finance,88262
38908,Olivera Eastman,Development,61366
38909,Taegyun Vesel,Development,53911
38911,Snehasis Anger,Development,53334
38911,Snehasis Anger,Research,53334
38912,Adib Crabtree,Sales,77290
38913,Jacopo Weedman,Quality Management,74184
38914,Phillip Puppe,Production,47559
38915,Divine Hanratty,Sales,88910
38916,Hein Kroll,Development,78738
38917,Anyuan Gulak,Development,56944
38919,Kien Birge,Sales,107486
38920,Pintsang Manders,Production,84806
38922,Xiaobin Sewelson,Human Resources,53160
38923,Jaana Poehlman,Research,71862
38924,Sariel Zweizig,Sales,76817
38925,Godehard Passino,Development,54993
38926,Wanqing Perl,Research,72556
38927,Adit Schapiro,Development,63505
38928,Hilary Rissanen,Sales,55483
38929,Salvador Lanteri,Development,52810
38931,Reuven Petereit,Finance,67516
38931,Reuven Petereit,Human Resources,67516
38932,Susanna Fujisaki,Production,45418
38933,Piyawadee Bach,Marketing,85267
38934,Aris Dalphin,Production,84416
38936,Mokhtar Uehara,Development,62390
38937,Arun Undy,Development,61124
38938,Przemyslawa Figueira,Sales,93241
38939,Rosalyn Hardjono,Production,76835
38939,Rosalyn Hardjono,Quality Management,76835
38940,Zejun Heusch,Production,69979
38941,Yurij Turnbull,Quality Management,71322
38942,Danco Xiaoshan,Sales,100039
38943,Francoise Perna,Development,66128
38945,Kazuhito Olivero,Development,61829
38947,Shuichi Ruemmler,Marketing,56872
38947,Shuichi Ruemmler,Human Resources,56872
38948,Amstein Merel,Development,41303
38949,Khosrow Murthy,Development,81375
38950,Stella Aseltine,Development,73103
38951,Terresa Rijckaert,Sales,99890
38953,Zhensheng Masamoto,Production,45308
38954,Huan Luff,Sales,90169
38955,Chaoyi Trachtenberg,Human Resources,64114
38956,Tesuro Flanders,Marketing,62345
38956,Tesuro Flanders,Sales,62345
38957,Brewster Ramsay,Sales,87526
38959,Sadun Gischer,Research,56111
38960,Edwin Morrow,Development,93352
38961,Krister Erva,Production,78317
38963,Eldridge Kilgour,Research,83364
38965,Abdelghani Zallocco,Marketing,88987
38966,Sanjai Schoegge,Marketing,73988
38966,Sanjai Schoegge,Sales,73988
38967,Mitsuyuki Peak,Sales,88868
38968,Martina Pocchiola,Development,59134
38970,Amabile Merlo,Marketing,109411
38971,Mooi Coors,Development,52414
38972,Sungwon Butterworth,Research,69295
38973,Bartek Anily,Customer Service,50461
38975,Moto Zongker,Development,55460
38976,Kensyu Erman,Production,61925
38978,Sedat Linares,Production,78700
38979,Kazuhiro Itzfeldt,Human Resources,71202
38980,Temple Hashii,Production,49026
38981,Masasuke Jonsson,Human Resources,53080
38982,Debaprosad Spelt,Production,78388
38985,Kellie Braunschweig,Sales,91027
38986,Dinah Ramras,Sales,61466
38986,Dinah Ramras,Finance,61466
38988,Mohammed Dulin,Development,58666
38989,Utz Back,Customer Service,57995
38990,Kazuhira McFarlin,Production,74137
38991,Tzu Schicker,Development,66210
38992,Mingzeng Wielonsky,Development,87260
38993,Gal Aseltine,Finance,55734
38994,Yucai Apsitis,Sales,87006
38996,Berry Panwar,Production,58443
38997,Abdelkader Egerstedt,Human Resources,66967
38997,Abdelkader Egerstedt,Finance,66967
38998,Arfst Brodie,Development,74903
39000,Martijn Vendrig,Research,58036
39001,Chriss Pero,Development,68153
39002,Wojceich Peek,Sales,130858
39003,Mayuri Honiden,Development,80182
39005,Kwok Legleitner,Development,46697
39005,Kwok Legleitner,Research,46697
39006,Lillian Fabrizio,Quality Management,56479
39007,Arra Stille,Development,56846
39008,Feiyu Flanders,Marketing,83230
39009,Lene Foong,Marketing,80210
39010,Gadiel Akazan,Development,96181
39012,Marl Ranum,Development,51712
39013,Feiyu VanScheik,Production,73644
39016,Yonghoan Pintelas,Production,82877
39017,Shahid Carrera,Development,63902
39018,Irena Harllee,Development,106097
39020,Zhenhua Quaggetto,Production,61441
39022,Gudjon Peha,Production,68522
39024,Stevo Stafford,Development,69129
39025,Florina DuBourdieux,Customer Service,57920
39025,Florina DuBourdieux,Production,57920
39027,Zhilian Greenaway,Production,73944
39028,Reinhold Himler,Development,49121
39029,Arto Farrel,Production,61031
39030,Stepehn Luon,Development,97291
39031,Yagil Schiettecatte,Sales,84855
39033,Fun Lung,Customer Service,66868
39033,Fun Lung,Production,66868
39034,Bikash Polupanov,Customer Service,70079
39035,Susumu Kohling,Production,82011
39036,Changho Cappelli,Human Resources,52762
39037,True Fortenbacher,Production,52629
39038,Miquel Fiutem,Finance,94311
39039,Navid Piancastelli,Development,85565
39041,Shem Fabrizio,Quality Management,59525
39042,Xiahua Ramsay,Production,52541
39043,Kersti Ferretti,Development,80194
39043,Kersti Ferretti,Research,80194
39044,Hauke Lindqvist,Research,69254
39045,Abdelwaheb Noriega,Development,60867
39046,Ymte Uhrig,Development,60816
39048,Valery Lanphier,Human Resources,82949
39049,Muneo Baba,Development,64920
39052,Debatosh Kropatsch,Development,60730
39053,Lalit Grospietsch,Research,64600
39055,Remko Varman,Development,101324
39056,Kristine Schwartzburd,Production,54340
39057,Rafail Ferriere,Production,50489
39060,Murthy Bresenham,Production,60817
39062,Remmert Baar,Production,49594
39062,Remmert Baar,Quality Management,49594
39063,Shaowei Lorho,Sales,77989
39064,Christ Nittel,Development,77719
39065,Turgut Chvatal,Marketing,82489
39066,Fun Dichev,Sales,69125
39067,Phillip Christianini,Development,77339
39068,Harngdar Kakkar,Human Resources,71590
39069,Piyush Peak,Sales,92295
39071,Murthy Clemencon,Sales,92620
39072,Itzchak Kavvadias,Customer Service,91776
39072,Itzchak Kavvadias,Marketing,91776
39073,Abdulah Hiltgen,Marketing,70662
39074,Subbu Conry,Production,83707
39075,Yahiko Fontet,Production,61413
39076,Sachio Merli,Production,49876
39077,Luisa Erdmenger,Sales,68012
39079,Mahmut Baek,Development,47542
39080,Valery Cooke,Marketing,86422
39082,Ortrun Encarnacion,Production,72177
39082,Ortrun Encarnacion,Quality Management,72177
39083,Ottavia Jording,Marketing,65954
39086,Kerhong Lund,Research,71305
39087,Marin Luders,Development,94497
39088,Wanqing Paciorek,Customer Service,74784
39089,Tzu Rajcani,Customer Service,57273
39090,Kristian Peroz,Development,63386
39091,Ugo Merli,Marketing,87115
39091,Ugo Merli,Sales,87115
39093,Vidya Weedon,Development,62341
39094,Mohan Gronowski,Marketing,67599
39095,Jeane Linares,Sales,94011
39096,Moriyoshi Sankaranarayanan,Research,55725
39097,Toshimitsu Luca,Sales,106895
39098,Vugranam Nyanchama,Marketing,51499
39099,Manibrata Berstel,Sales,101442
39101,Nalini Leivant,Finance,78237
39102,Seongbae Goodrum,Development,71693
39103,Barna Smailagic,Human Resources,67181
39104,Anneke Antonakopoulos,Development,45679
39105,Moni Pashtan,Human Resources,80760
39106,Mototsugu Frijda,Finance,95828
39107,Cordelia Markovitch,Quality Management,46719
39109,Mohd Melski,Sales,93859
39109,Mohd Melski,Marketing,93859
39110,Ramalingam Navazio,Development,86095
39111,Abdulah Hiltgen,Production,61700
39112,Pasqua Narahara,Human Resources,69073
39113,Janche Aumann,Production,100035
39115,Subir Mungall,Sales,57876
39116,Goetz Farris,Research,50000
39117,Lunjin Setia,Development,107028
39118,Szabolcs Attimonelli,Development,84597
39119,Tristan Klyachko,Quality Management,59123
39119,Tristan Klyachko,Production,59123
39120,Kensyu Yurek,Development,85816
39121,Luerbio Kusalik,Production,54229
39123,Xiahua Pluym,Production,45038
39124,Kristen Kambil,Quality Management,72442
39125,Hirochika Guardalben,Development,68088
39126,Jaideep Pluym,Development,87097
39129,Anestis Chelton,Development,62263
39129,Anestis Chelton,Research,62263
39130,Itzchak Vickson,Marketing,72607
39131,Zhaofang Babu,Development,66597
39132,Uta Massonet,Research,69045
39133,Chriss Perin,Development,43524
39134,Reinhard Vidal,Development,54833
39136,Jeane Bael,Development,92775
39137,Licheng Msuda,Development,68773
39137,Licheng Msuda,Research,68773
39138,Ashish Jeansoulin,Development,65602
39139,Heejo Harnett,Development,47531
39140,Shai Terkki,Customer Service,53655
39141,Kristin Breugel,Sales,93263
39142,Hyuckchul Holburn,Production,89765
39143,Flemming Salverda,Sales,113895
39145,Dulce Heystek,Finance,97044
39146,Satoru Anger,Research,63176
39147,Marl Slaats,Finance,69111
39147,Marl Slaats,Sales,69111
39148,Eirik Mayerwieser,Sales,98374
39149,Genevieve Argence,Development,47964
39150,Jasminko Kakkar,Production,56187
39151,Stamatina Erbe,Customer Service,69286
39152,Kristen Marakhovsky,Research,86838
39154,Eric Chepyzhov,Production,80021
39155,Yoshimitsu Masamoto,Production,103236
39156,Gift Pileggi,Human Resources,68189
39157,Qingxiang Lamparter,Marketing,103638
39157,Qingxiang Lamparter,Sales,103638
39158,Leah Sewelson,Sales,71569
39160,Masaki Apsitis,Research,49610
39161,Basim Panangaden,Quality Management,63449
39162,Tayeb Bodoff,Sales,75249
39163,Gretta Esteva,Production,85683
39164,Shigeu Zykh,Development,74292
39165,Genki Pramanik,Production,60191
39166,Dante Jenevein,Quality Management,78465
39167,Jessie Akaboshi,Research,62461
39167,Jessie Akaboshi,Development,62461
39169,Filipp Bondorf,Research,50440
39170,Moriyoshi Oxman,Research,62991
39172,Arvind Waeselynck,Development,63104
39173,Rosalyn Schmezko,Marketing,97633
39174,Jinya Heusch,Sales,128926
39175,Deborah Morton,Production,74058
39176,Jordanka Hiroyama,Production,44339
39177,Zhanqiu Nooteboom,Research,80098
39177,Zhanqiu Nooteboom,Development,80098
39179,Uma Dalphin,Research,89890
39180,Lidong Morrey,Production,60930
39181,Gao Einsfeld,Research,51461
39182,Utpal Akaboshi,Research,99202
39183,Anneke Khasidashvili,Development,70106
39184,Duangkaew Gadepally,Production,59282
39186,Golgen Atrawala,Marketing,79345
39186,Golgen Atrawala,Human Resources,79345
39187,Hatem Paciorek,Development,82087
39188,Apostol Bresenham,Development,58283
39190,Murthy Gini,Development,79160
39191,Flemming Servieres,Finance,65706
39192,Barun Nicolson,Customer Service,61101
39193,Masali Eickenmeyer,Sales,82805
39194,Arun Imataki,Quality Management,75686
39196,Isamu Cesareni,Development,55114
39197,Sadok Penttonen,Sales,71840
39197,Sadok Penttonen,Marketing,71840
39198,Christoper Zockler,Marketing,115558
39199,Berry Mawatari,Sales,101743
39200,Dharmaraja Malabarba,Production,57907
39201,Katsuo Restivo,Development,70908
39202,Kayoko Zockler,Customer Service,71434
39204,Zeljko Solovay,Production,69989
39205,Otilia Zielinski,Customer Service,93297
39205,Otilia Zielinski,Sales,93297
39206,Kayoko Masamoto,Development,66317
39207,Gritta Stiles,Production,97329
39208,Odysseas Baca,Production,56648
39209,Jaewon Jonsson,Sales,105383
39211,Greger Castellani,Development,90368
39212,Sajjad Hemaspaandra,Production,68153
39213,Alselm Morrow,Quality Management,73106
39214,Duke Birsak,Human Resources,61967
39214,Duke Birsak,Finance,61967
39215,Haldon Pouyioutas,Development,73900
39217,Ayakannu Barreiro,Research,60535
39219,Chaosheng Bale,Human Resources,60730
39220,Dinah Showalter,Production,76479
39221,Weicheng Plavsic,Quality Management,49524
39222,Lokesh Keirsey,Research,63037
39223,Monique Fetvedt,Finance,100287
39224,Moss Chenney,Research,57339
39224,Moss Chenney,Development,57339
39226,Samphel Parfitt,Production,84099
39227,Moss Terlouw,Research,55654
39228,Vishwani Braunmuhl,Research,59197
39229,Tomokazu DuBourdieux,Sales,97811
39232,Genevieve Baumann,Customer Service,78729
39233,Zsolt Impagliazzo,Finance,66301
39233,Zsolt Impagliazzo,Human Resources,66301
39234,Feixiong Ranka,Development,67820
39237,Sugwoo Fabrizio,Development,58516
39238,Prodip Goodrum,Finance,64136
39239,Karsten Benner,Production,88313
39241,Jingling Berstel,Quality Management,57342
39242,Zijian Cochrane,Production,69609
39243,Arco Heiserman,Finance,50950
39243,Arco Heiserman,Human Resources,50950
39244,Sasan Marrevee,Development,45263
39245,Mabhin Juneja,Production,89191
39246,Rafols Papadias,Sales,64642
39247,Marla Munawer,Production,79585
39248,Ung Ibel,Quality Management,65908
39250,Somnath Schlumberger,Sales,80852
39251,Gererd Pusterhofer,Development,68563
39252,Vojin Anily,Production,84061
39253,Koichi Gecsei,Sales,103267
39253,Koichi Gecsei,Marketing,103267
39256,Van Meriste,Production,86350
39257,Youjian Narahara,Development,57636
39258,Ingemar Gimbel,Research,72623
39259,Junsik Peroz,Production,62965
39261,Hirochika Zeidenstein,Sales,73632
39262,Karoline Vecchi,Quality Management,72354
39262,Karoline Vecchi,Production,72354
39263,Alper Validov,Human Resources,54082
39264,Jaideep Michaels,Quality Management,65526
39266,Roded Ashish,Sales,78682
39267,Valeri Naudin,Quality Management,68425
39269,Baziley Rodham,Sales,98134
39270,Shan Vanwelkenhuysen,Production,85705
39271,Gianluca Rahimi,Sales,88610
39272,Golgen Karnin,Research,55154
39272,Golgen Karnin,Development,55154
39273,Niclas Benantar,Finance,83179
39275,Kotesh Schmittgen,Marketing,81653
39276,Alejandro Busillo,Research,76800
39277,Feipei Hasenauer,Development,66954
39278,Lenore Guting,Sales,93393
39279,Baruch Pews,Sales,74968
39280,Shugo Bouloucos,Quality Management,60750
39281,Maya DuBourdieux,Development,74123
39282,Paddy Godskesen,Sales,81782
39282,Paddy Godskesen,Marketing,81782
39284,Sajjad Luders,Research,68278
39286,Takahito Gunderson,Production,44428
39287,Takahito Arlazarov,Research,75903
39288,Unal Angiulli,Finance,60518
39289,Behnaam Caine,Finance,74657
39291,Pranay Kobuchi,Sales,108709
39292,Rayond Swick,Development,100085
39292,Rayond Swick,Research,100085
39294,Sugwoo Gils,Production,67614
39295,Yuchang Ginesta,Sales,65854
39296,Eldridge Attimonelli,Sales,80173
39297,Reinhard Eiron,Quality Management,57063
39298,Nahum DuCasse,Marketing,66523
39299,Xiaoqiang Quadeer,Production,94696
39301,Rimon Kawashima,Research,56039
39302,Yagil Uchoa,Production,69695
39303,Hideyuki Magliocco,Sales,82622
39303,Hideyuki Magliocco,Customer Service,82622
39304,Aram Plesums,Production,74383
39305,Shem Jonsson,Development,74453
39306,Hidefumi Fasbender,Finance,88885
39307,KayLiang Ibel,Development,73789
39309,Alair Heydon,Sales,70979
39310,Ronghao Gargeya,Production,51304
39311,Tamiya Thombley,Development,61136
39312,Goh Cmelik,Sales,83309
39313,Chenxi Casperson,Human Resources,57078
39313,Chenxi Casperson,Finance,57078
39314,Herbert Stifter,Production,56174
39316,Ulises Gyorkos,Production,85681
39317,Khatoun Rahier,Production,65693
39319,Udaiprakash Cronau,Production,67138
39321,Arie Wilfing,Research,54860
39321,Arie Wilfing,Development,54860
39322,Vatsa Zlotek,Development,75060
39323,Zita Ratnaker,Development,66021
39325,Mikhail Hammerschmidt,Development,94918
39327,Tristan Suri,Development,55537
39328,DeForest Itschner,Production,48812
39329,Yuichiro Benveniste,Sales,69631
39329,Yuichiro Benveniste,Marketing,69631
39330,Moriyoshi Kaiser,Development,49987
39331,Evgueni Tramer,Sales,84772
39332,Stafford Attimonelli,Human Resources,67251
39333,Sastry Danley,Development,61458
39335,Katsuyuki Setlzner,Human Resources,45267
39336,Palash Itzigehl,Human Resources,53656
39337,Shaowen Miake,Production,81718
39338,Leaf Zuberek,Development,83510
39339,Jiong Bashian,Human Resources,80146
39340,Kenroku Setia,Development,67202
39340,Kenroku Setia,Research,67202
39341,Mahmut Lampe,Production,83958
39343,Prodip Kossowski,Production,78464
39344,Navin Garnier,Production,51101
39345,Ziya Borovoy,Development,58436
39346,Zhanqiu Stille,Production,57069
39347,Cristinel Mellouli,Quality Management,51758
39348,Shaleah Gerlach,Sales,100292
39349,Mart Crooks,Development,69681
39350,Fumitaka Chenney,Customer Service,84636
39350,Fumitaka Chenney,Sales,84636
39352,Youngkon Erni,Quality Management,66673
39353,Apostol Rosar,Development,58080
39354,Saddek Bahi,Development,66256
39356,Duke Ducloy,Production,74599
39357,Achilleas Ushiama,Marketing,64942
39358,Zongyan Flasterstein,Development,70522
39360,Xiaobin Alameldin,Sales,70667
39361,Gio Cummings,Production,58335
39361,Gio Cummings,Quality Management,58335
39362,Shugo Feldhoffer,Development,69910
39363,Bingning Hashii,Development,73631
39364,Lucian Bail,Development,52557
39366,Yuqun Baar,Production,61032
39367,Hitofumi Binkley,Human Resources,69792
39368,Shigeo Schaad,Production,59816
39369,Sreenivas Mattern,Development,64082
39370,Seongbin Morrow,Sales,98755
39370,Seongbin Morrow,Marketing,98755
39371,Mototsugu Dusink,Research,69210
39372,Sanjay Luon,Human Resources,60818
39374,Zvonko Maierhofer,Sales,115463
39375,Yagil Schurmann,Finance,97617
39376,Ayonca Swick,Development,78160
39377,Mingzeng Alpin,Sales,106613
39378,Kristen Parhami,Production,92502
39379,Zhiwei Krzyzanowski,Sales,63402
39379,Zhiwei Krzyzanowski,Customer Service,63402
39381,Remco Zizka,Development,66386
39382,Wayne Vecchi,Development,80340
39384,Mori Trumbly,Production,66466
39385,Eben Molenaar,Sales,92789
39386,Inderjeet Valette,Development,93881
39387,Kauko Wegerle,Production,55879
39388,Slavian Szemeredi,Human Resources,79654
39388,Slavian Szemeredi,Marketing,79654
39389,Mary Wroclawski,Production,74020
39390,Toong Dalphin,Customer Service,59447
39392,Berni Luiz,Development,57220
39393,Deborah Melichar,Production,51614
39394,Maia Makrucki,Production,65382
39395,Kwok Sommer,Research,54298
39397,Ioana Spinelli,Quality Management,52412
39397,Ioana Spinelli,Development,52412
39398,Jinpo Genin,Marketing,59845
39400,Masako Peha,Development,49473
39401,Conal Cannane,Human Resources,57505
39402,Jacqueline Krider,Production,54587
39403,Alair Ravishankar,Development,61983
39404,Susumu Gide,Development,79357
39405,Toong Millington,Production,69785
39407,Sanjai Fontan,Production,68134
39407,Sanjai Fontan,Customer Service,68134
39408,Arto Yoshizawa,Sales,108146
39409,Zhilian Leslie,Development,65038
39410,Heng Lortz,Development,89340
39411,Mingzeng Foote,Sales,108597
39412,Kristina Rodiger,Production,93645
39413,Haldun Dolinsky,Research,51659
39414,Bouchung Litecky,Development,71014
39416,Juichirou Serot,Sales,90855
39417,Jeanne Maksimenko,Sales,96768
39417,Jeanne Maksimenko,Marketing,96768
39418,Heather Kohling,Production,62012
39419,Van Swist,Sales,81269
39420,Suzette Masand,Marketing,66779
39422,Radoslaw Krogh,Research,53454
39423,Tiina Przulj,Production,51451
39424,Sajjad Gischer,Sales,111501
39426,Bluma Tanemo,Production,79350
39427,Fai Jansen,Development,49746
39428,Vidar Gelosh,Quality Management,58085
39428,Vidar Gelosh,Production,58085
39429,Alassane Sooriamurthi,Development,92460
39430,Lidong Gruenwald,Customer Service,104603
39431,Phule Thiran,Sales,98498
39432,Ymte Leivant,Production,44496
39433,Conor Chleq,Customer Service,56560
39435,Padma Jansch,Development,79357
39436,Ewing Basawa,Human Resources,65749
39436,Ewing Basawa,Finance,65749
39437,Goncalo Haldar,Sales,94336
39438,Youjian Rindone,Production,64891
39440,Tzvetan Aloisi,Development,65867
39441,Sampalli Munoz,Development,67934
39442,Sampalli Fioravanti,Quality Management,54213
39443,Weidon Ratnaker,Human Resources,62461
39444,Huican Majewski,Finance,100637
39444,Huican Majewski,Sales,100637
39445,Bernt Murtha,Human Resources,41510
39446,Vishwani Baik,Development,58347
39448,Yunming Ushiama,Sales,68448
39449,Xiahua Litzler,Finance,65016
39450,Manohar Marwedel,Production,68118
39451,Yuriy Manderick,Marketing,57430
39452,Shen Schmezko,Development,78924
39453,Hairong Conti,Marketing,54077
39454,Hidefumi Dymetman,Development,78983
39454,Hidefumi Dymetman,Research,78983
